2024-11-19 00:31:27.172 GMT,,,1,,673bdc5f.1,1,,2024-11-19 00:31:27 GMT,,0,LOG,00000,"starting PostgreSQL 17.1 (Debian 17.1-1.pgdg120+1) on x86_64-pc-linux-gnu, compiled by gcc (Debian 12.2.0-14) 12.2.0, 64-bit",,,,,,,,"PostmasterMain, postmaster.c:1080","","postmaster",,0
2024-11-19 00:31:27.174 GMT,,,1,,673bdc5f.1,2,,2024-11-19 00:31:27 GMT,,0,LOG,00000,"listening on IPv4 address ""0.0.0.0"", port 5432",,,,,,,,"ListenServerPort, pqcomm.c:661","","postmaster",,0
2024-11-19 00:31:27.174 GMT,,,1,,673bdc5f.1,3,,2024-11-19 00:31:27 GMT,,0,LOG,00000,"listening on IPv6 address ""::"", port 5432",,,,,,,,"ListenServerPort, pqcomm.c:661","","postmaster",,0
2024-11-19 00:31:27.195 GMT,,,1,,673bdc5f.1,4,,2024-11-19 00:31:27 GMT,,0,LOG,00000,"listening on Unix socket ""/var/run/postgresql/.s.PGSQL.5432""",,,,,,,,"ListenServerPort, pqcomm.c:657","","postmaster",,0
2024-11-19 00:31:27.312 GMT,,,30,,673bdc5f.1e,1,,2024-11-19 00:31:27 GMT,,0,LOG,00000,"database system was shut down at 2024-11-19 00:31:07 GMT",,,,,,,,"StartupXLOG, xlog.c:5445","","startup",,0
2024-11-19 00:31:27.419 GMT,,,1,,673bdc5f.1,5,,2024-11-19 00:31:27 GMT,,0,LOG,00000,"database system is ready to accept connections",,,,,,,,"process_pm_child_exit, postmaster.c:2483","","postmaster",,0
2024-11-19 00:31:48.985 GMT,"postgres","login",34,"172.18.0.5:60342",673bdc74.22,1,"PARSE",2024-11-19 00:31:48 GMT,0/2,0,LOG,00000,"duration: 54.282 ms  parse s0: SELECT ""public"".""Users"".""id"", ""public"".""Users"".""email"", ""public"".""Users"".""password"" FROM ""public"".""Users"" WHERE (""public"".""Users"".""id"" = $1 AND 1=1) LIMIT $2 OFFSET $3",,,,,,,,"exec_parse_message, postgres.c:1609","","client backend",,0
2024-11-19 00:31:49.022 GMT,"postgres","login",34,"172.18.0.5:60342",673bdc74.22,2,"BIND",2024-11-19 00:31:48 GMT,0/3,0,LOG,00000,"AUDIT: SESSION,1,1,READ,SELECT,,,""SELECT """"public"""".""""Users"""".""""id"""", """"public"""".""""Users"""".""""email"""", """"public"""".""""Users"""".""""password"""" FROM """"public"""".""""Users"""" WHERE (""""public"""".""""Users"""".""""id"""" = $1 AND 1=1) LIMIT $2 OFFSET $3"",<not logged>",,,,,,,,"log_audit_event, pgaudit.c:875","","client backend",,0
2024-11-19 00:31:49.025 GMT,"postgres","login",34,"172.18.0.5:60342",673bdc74.22,3,"BIND",2024-11-19 00:31:48 GMT,0/3,0,LOG,00000,"duration: 39.098 ms  bind s0: SELECT ""public"".""Users"".""id"", ""public"".""Users"".""email"", ""public"".""Users"".""password"" FROM ""public"".""Users"" WHERE (""public"".""Users"".""id"" = $1 AND 1=1) LIMIT $2 OFFSET $3","Parameters: $1 = '1', $2 = '1', $3 = '0'",,,,,,,"exec_bind_message, postgres.c:2075","","client backend",,0
2024-11-19 00:31:49.025 GMT,"postgres","login",34,"172.18.0.5:60342",673bdc74.22,4,"SELECT",2024-11-19 00:31:48 GMT,0/3,0,LOG,00000,"execute s0: SELECT ""public"".""Users"".""id"", ""public"".""Users"".""email"", ""public"".""Users"".""password"" FROM ""public"".""Users"" WHERE (""public"".""Users"".""id"" = $1 AND 1=1) LIMIT $2 OFFSET $3","Parameters: $1 = '1', $2 = '1', $3 = '0'",,,,,,,"exec_execute_message, postgres.c:2212","","client backend",,0
2024-11-19 00:31:49.027 GMT,"postgres","login",34,"172.18.0.5:60342",673bdc74.22,5,"SELECT",2024-11-19 00:31:48 GMT,0/3,0,LOG,00000,"duration: 1.627 ms",,,,,,,,"exec_execute_message, postgres.c:2332","","client backend",,0
2024-11-19 00:32:35.281 GMT,"postgres","postgres",36,"172.18.0.8:59722",673bdca3.24,1,"idle",2024-11-19 00:32:35 GMT,1/2,0,LOG,00000,"statement: SET DateStyle=ISO; SET client_min_messages=notice; SELECT set_config('bytea_output','hex',false) FROM pg_show_all_settings() WHERE name = 'bytea_output'; SET client_encoding='utf-8';",,,,,,,,"exec_simple_query, postgres.c:1075","pgAdmin 4 - DB:postgres","client backend",,0
2024-11-19 00:32:35.331 GMT,"postgres","postgres",36,"172.18.0.8:59722",673bdca3.24,2,"SELECT",2024-11-19 00:32:35 GMT,1/2,0,LOG,00000,"AUDIT: SESSION,1,1,READ,SELECT,,,""SELECT set_config('bytea_output','hex',false) FROM pg_show_all_settings() WHERE name = 'bytea_output'"",<not logged>",,,,,,,,"log_audit_event, pgaudit.c:875","pgAdmin 4 - DB:postgres","client backend",,0
2024-11-19 00:32:35.336 GMT,"postgres","postgres",36,"172.18.0.8:59722",673bdca3.24,3,"SET",2024-11-19 00:32:35 GMT,1/0,0,LOG,00000,"duration: 55.285 ms",,,,,,,,"exec_simple_query, postgres.c:1368","pgAdmin 4 - DB:postgres","client backend",,0
2024-11-19 00:32:35.338 GMT,"postgres","postgres",36,"172.18.0.8:59722",673bdca3.24,4,"idle",2024-11-19 00:32:35 GMT,1/3,0,LOG,00000,"statement: SELECT version()",,,,,,,,"exec_simple_query, postgres.c:1075","pgAdmin 4 - DB:postgres","client backend",,0
2024-11-19 00:32:35.341 GMT,"postgres","postgres",36,"172.18.0.8:59722",673bdca3.24,5,"SELECT",2024-11-19 00:32:35 GMT,1/3,0,LOG,00000,"AUDIT: SESSION,2,1,READ,SELECT,,,SELECT version(),<not logged>",,,,,,,,"log_audit_event, pgaudit.c:875","pgAdmin 4 - DB:postgres","client backend",,0
2024-11-19 00:32:35.341 GMT,"postgres","postgres",36,"172.18.0.8:59722",673bdca3.24,6,"SELECT",2024-11-19 00:32:35 GMT,1/0,0,LOG,00000,"duration: 2.563 ms",,,,,,,,"exec_simple_query, postgres.c:1368","pgAdmin 4 - DB:postgres","client backend",,0
